param_name,fisher_value,zone,dataset
model.layers.30.mlp.up_proj.weight,7.427990582771599,C,math
model.layers.12.mlp.gate_proj.weight,7.382426210213453,C,math
model.layers.1.mlp.up_proj.weight,7.272885133512318,C,math
model.layers.29.mlp.down_proj.weight,7.2608272596262395,C,math
model.layers.29.mlp.up_proj.weight,7.212898306548595,C,math
model.layers.9.mlp.gate_proj.weight,7.194149087648839,C,math
model.layers.5.mlp.up_proj.weight,7.140938682015985,C,math
model.layers.0.self_attn.o_proj.weight,7.096447763964534,C,math
model.layers.18.self_attn.o_proj.weight,7.082931971177459,C,math
model.layers.13.mlp.gate_proj.weight,7.068729485850781,C,math
model.layers.17.self_attn.o_proj.weight,7.006328295916319,C,math
model.layers.11.mlp.gate_proj.weight,6.944632563740015,C,math
model.layers.35.mlp.gate_proj.weight,6.821978861000389,C,math
model.layers.9.mlp.down_proj.weight,6.688083644490689,C,math
model.layers.17.self_attn.v_proj.weight,6.588995945639908,C,math
model.layers.21.self_attn.o_proj.weight,6.364119570236653,C,math
model.layers.24.self_attn.v_proj.weight,6.36011670390144,C,math
model.layers.18.self_attn.v_proj.weight,6.328550250735134,C,math
model.layers.15.self_attn.o_proj.weight,6.321332116611302,C,math
model.layers.16.self_attn.o_proj.weight,6.201113821938634,C,math
model.layers.16.self_attn.v_proj.weight,6.022072163876146,C,math
model.layers.19.self_attn.v_proj.weight,5.939643297344446,C,math
model.layers.22.self_attn.o_proj.weight,5.914025170728564,C,math
model.layers.15.self_attn.v_proj.weight,5.765067061409354,C,math
model.layers.20.self_attn.o_proj.weight,5.665996607393026,C,math
model.layers.24.self_attn.o_proj.weight,5.5360260982997715,C,math
model.layers.7.mlp.gate_proj.weight,5.425038116984069,C,math
model.layers.31.mlp.gate_proj.weight,5.415975581854582,C,math
model.layers.14.self_attn.o_proj.weight,5.369089436717331,C,math
model.layers.23.self_attn.v_proj.weight,5.242975543253124,C,math
model.layers.8.mlp.down_proj.weight,5.196025368990377,C,math
model.layers.27.self_attn.v_proj.weight,4.930180307943374,C,math
model.layers.31.mlp.down_proj.weight,4.903201850131154,C,math
model.layers.3.mlp.up_proj.weight,4.901071920059621,C,math
model.layers.14.self_attn.v_proj.weight,4.8512423718348145,C,math
model.layers.27.self_attn.o_proj.weight,4.833395406603813,C,math
model.layers.7.mlp.down_proj.weight,4.793331847991794,C,math
model.layers.31.mlp.up_proj.weight,4.781231865286827,C,math
model.layers.2.mlp.gate_proj.weight,4.5067157133016735,C,math
model.layers.6.mlp.gate_proj.weight,4.4472894130740315,C,math
model.layers.8.mlp.gate_proj.weight,4.405582578387111,C,math
model.layers.32.mlp.gate_proj.weight,4.2896455293521285,C,math
model.layers.21.self_attn.v_proj.weight,4.2707175188697875,C,math
model.layers.3.mlp.gate_proj.weight,4.263837164035067,C,math
model.layers.4.mlp.up_proj.weight,4.1678426284343,C,math
model.layers.12.self_attn.v_proj.weight,3.975887123029679,C,math
model.layers.5.mlp.gate_proj.weight,3.8089068601839244,C,math
model.layers.10.self_attn.v_proj.weight,3.6927791100461036,C,math
model.layers.13.self_attn.v_proj.weight,3.6485011451877654,C,math
model.layers.23.self_attn.q_proj.weight,3.6298210662789643,C,math
model.layers.32.mlp.down_proj.weight,3.6053444750141352,C,math
model.layers.2.mlp.up_proj.weight,3.515319205354899,C,math
model.layers.12.self_attn.o_proj.weight,3.509885438485071,C,math
model.layers.32.mlp.up_proj.weight,3.4716015961021185,C,math
model.layers.33.mlp.down_proj.weight,3.443703412078321,C,math
model.layers.25.self_attn.o_proj.weight,3.430808868724853,C,math
model.layers.22.self_attn.v_proj.weight,3.4122470165602863,C,math
model.layers.11.self_attn.v_proj.weight,3.309811300598085,C,math
model.layers.0.mlp.down_proj.weight,3.2800184469670057,C,math
model.layers.33.mlp.up_proj.weight,3.2346349167637527,C,math
model.layers.23.self_attn.k_proj.weight,3.215354958549142,C,math
model.layers.33.mlp.gate_proj.weight,3.193836054764688,C,math
model.layers.20.self_attn.k_proj.weight,3.176015895209275,C,math
model.layers.26.self_attn.o_proj.weight,3.156805907841772,C,math
model.layers.34.mlp.up_proj.weight,3.1506641660816967,C,math
model.layers.24.self_attn.k_proj.weight,3.127008341252804,C,math
model.layers.34.mlp.gate_proj.weight,3.1137114195153117,C,math
model.layers.6.mlp.down_proj.weight,3.1093589598312974,C,math
model.layers.28.self_attn.o_proj.weight,3.10228273505345,C,math
model.layers.4.mlp.down_proj.weight,3.074452216969803,C,math
model.layers.18.self_attn.k_proj.weight,2.86249202885665,C,math
model.layers.9.self_attn.v_proj.weight,2.821260876953602,C,math
model.layers.11.self_attn.o_proj.weight,2.7438733438029885,C,math
model.layers.26.self_attn.v_proj.weight,2.5947862714529037,C,math
model.layers.13.self_attn.o_proj.weight,2.5683906984049827,C,math
model.layers.4.mlp.gate_proj.weight,2.463122342713177,C,math
model.layers.27.self_attn.k_proj.weight,2.403976450674236,C,math
model.layers.28.self_attn.v_proj.weight,2.3867480363696814,C,math
model.layers.1.self_attn.o_proj.weight,2.3468484168406576,C,math
model.layers.34.mlp.down_proj.weight,2.285728528047912,C,math
model.layers.14.self_attn.k_proj.weight,2.2551317799370736,C,math
model.layers.8.self_attn.v_proj.weight,2.2120507770450786,C,math
model.layers.15.self_attn.k_proj.weight,2.193501306930557,C,math
model.layers.5.mlp.down_proj.weight,2.150639809668064,C,math
model.layers.22.self_attn.k_proj.weight,2.140152237727307,C,math
model.layers.26.self_attn.k_proj.weight,2.059724874678068,C,math
model.layers.20.self_attn.q_proj.weight,2.0339409887674265,C,math
model.layers.25.self_attn.k_proj.weight,2.027562956092879,C,math
model.layers.22.self_attn.q_proj.weight,2.0226200746838003,C,math
model.layers.18.self_attn.q_proj.weight,2.0174428641912527,C,math
model.layers.9.self_attn.o_proj.weight,1.929618698079139,C,math
model.layers.7.self_attn.v_proj.weight,1.9263791813282296,C,math
model.layers.28.self_attn.k_proj.weight,1.9257962761912495,C,math
model.layers.6.self_attn.v_proj.weight,1.9137520322110504,C,math
model.layers.13.self_attn.k_proj.weight,1.8979672053828835,C,math
model.layers.13.self_attn.q_proj.weight,1.817548316612374,C,math
model.layers.10.self_attn.o_proj.weight,1.787172049516812,C,math
model.layers.16.self_attn.q_proj.weight,1.7684775793459266,C,math
model.layers.4.self_attn.v_proj.weight,1.722931950353086,C,math
model.layers.17.self_attn.k_proj.weight,1.6952968643745407,C,math
model.layers.21.self_attn.q_proj.weight,1.6400968066882342,C,math
model.layers.16.self_attn.k_proj.weight,1.6311004830058664,C,math
model.layers.28.self_attn.q_proj.weight,1.5945343809435144,C,math
model.layers.31.self_attn.o_proj.weight,1.5832049201708287,C,math
model.layers.15.self_attn.q_proj.weight,1.5469497194280848,C,math
model.layers.11.self_attn.k_proj.weight,1.535390570294112,C,math
model.layers.27.self_attn.q_proj.weight,1.5263239541091025,C,math
model.layers.14.self_attn.q_proj.weight,1.5082599484594539,C,math
model.layers.19.self_attn.k_proj.weight,1.5008806453552097,C,math
model.layers.24.self_attn.q_proj.weight,1.4307404489954934,C,math
model.layers.17.self_attn.q_proj.weight,1.4291614917456172,C,math
model.layers.5.self_attn.v_proj.weight,1.4083221034379676,C,math
model.layers.19.self_attn.q_proj.weight,1.350999930407852,C,math
model.layers.6.self_attn.o_proj.weight,1.3179021269315854,C,math
model.layers.2.self_attn.v_proj.weight,1.2975281937979162,C,math
model.layers.8.self_attn.o_proj.weight,1.2927628290490247,C,math
model.layers.12.self_attn.k_proj.weight,1.292035739053972,C,math
model.layers.1.self_attn.v_proj.weight,1.2593120550736785,C,math
model.layers.25.self_attn.q_proj.weight,1.2546012335224077,C,math
model.layers.29.self_attn.o_proj.weight,1.2502559875138104,C,math
model.layers.29.self_attn.v_proj.weight,1.2074471064843237,C,math
model.layers.30.self_attn.v_proj.weight,1.2065216865157709,C,math
model.layers.10.self_attn.k_proj.weight,1.1686979313963093,C,math
model.layers.26.self_attn.q_proj.weight,1.1374723868211731,C,math
model.layers.30.self_attn.k_proj.weight,1.1052759317681193,C,math
model.layers.11.self_attn.q_proj.weight,1.0591982310288586,C,math
model.layers.12.self_attn.q_proj.weight,1.048414277844131,C,math
model.layers.21.self_attn.k_proj.weight,1.0392679396318272,C,math
model.layers.3.self_attn.v_proj.weight,1.0124325399519876,C,math
model.layers.29.self_attn.k_proj.weight,0.9992368041421287,C,math
model.layers.0.mlp.up_proj.weight,0.9696008749306202,C,math
model.layers.4.self_attn.o_proj.weight,0.9613118499401025,C,math
model.layers.7.self_attn.o_proj.weight,0.9419904808164574,C,math
model.layers.30.self_attn.o_proj.weight,0.9318673749221489,C,math
model.layers.32.self_attn.o_proj.weight,0.921775360533502,C,math
model.layers.2.self_attn.o_proj.weight,0.9134243180742487,C,math
model.layers.9.self_attn.k_proj.weight,0.8539731640485115,C,math
model.layers.10.self_attn.q_proj.weight,0.8416764186113141,C,math
model.layers.3.self_attn.o_proj.weight,0.7970387633540668,C,math
model.layers.33.self_attn.o_proj.weight,0.7783784372149967,C,math
model.layers.32.self_attn.v_proj.weight,0.7634448535973206,C,math
model.layers.31.self_attn.v_proj.weight,0.7545206970535219,C,math
model.layers.29.self_attn.q_proj.weight,0.7171235555433668,C,math
model.layers.32.self_attn.k_proj.weight,0.7148417722200975,C,math
model.layers.35.self_attn.k_proj.weight,0.6845986828848254,C,math
model.layers.34.self_attn.o_proj.weight,0.6641725503723137,C,math
model.layers.0.mlp.gate_proj.weight,0.6528908484615386,C,math
model.layers.5.self_attn.k_proj.weight,0.644194547960069,C,math
model.layers.34.self_attn.k_proj.weight,0.614519270719029,C,math
model.layers.8.self_attn.k_proj.weight,0.6085596528137103,C,math
model.layers.5.self_attn.o_proj.weight,0.5852663789701182,C,math
model.layers.1.mlp.down_proj.weight,0.5703541551338276,C,math
model.layers.30.self_attn.q_proj.weight,0.5531098587089218,C,math
model.layers.9.self_attn.q_proj.weight,0.5526487113675103,C,math
model.layers.6.self_attn.k_proj.weight,0.540259734436404,C,math
model.layers.31.self_attn.k_proj.weight,0.5257682807277888,C,math
model.layers.35.self_attn.o_proj.weight,0.4934149745386094,C,math
model.layers.32.self_attn.q_proj.weight,0.4521746024256572,C,math
model.layers.8.self_attn.q_proj.weight,0.41738602705299854,C,math
model.layers.34.self_attn.v_proj.weight,0.40629404442734085,C,math
model.layers.35.self_attn.q_proj.weight,0.4024556125077652,C,math
model.layers.31.self_attn.q_proj.weight,0.4003804899111856,C,math
model.layers.34.self_attn.q_proj.weight,0.3916981942311395,C,math
model.layers.7.self_attn.k_proj.weight,0.38204600202152506,C,math
model.layers.5.self_attn.q_proj.weight,0.3742599161196267,C,math
model.layers.6.self_attn.q_proj.weight,0.345439596218057,C,math
model.layers.33.self_attn.k_proj.weight,0.33083348922082223,C,math
model.layers.7.self_attn.q_proj.weight,0.30615203620982356,C,math
model.layers.4.self_attn.k_proj.weight,0.30055500751768705,C,math
model.layers.35.self_attn.v_proj.weight,0.27922048163600266,C,math
model.layers.33.self_attn.v_proj.weight,0.21216571921104332,C,math
model.layers.3.self_attn.k_proj.weight,0.20809037350772996,C,math
model.layers.3.self_attn.q_proj.weight,0.2070920032711001,C,math
model.layers.0.self_attn.k_proj.weight,0.19800549330830108,C,math
model.layers.33.self_attn.q_proj.weight,0.19677045480057131,C,math
model.layers.4.self_attn.q_proj.weight,0.19081533034477616,C,math
model.layers.0.self_attn.q_proj.weight,0.14701967609289568,C,math
model.layers.20.post_attention_layernorm.weight,0.06878562183919712,C,math
model.layers.15.post_attention_layernorm.weight,0.06649586790445028,C,math
model.layers.17.post_attention_layernorm.weight,0.064691884421336,C,math
model.layers.16.post_attention_layernorm.weight,0.06042337994949776,C,math
model.layers.18.post_attention_layernorm.weight,0.0595209502716898,C,math
model.layers.19.post_attention_layernorm.weight,0.058606967722880654,C,math
model.layers.21.post_attention_layernorm.weight,0.058465878955757944,C,math
model.layers.22.post_attention_layernorm.weight,0.05618249769395334,C,math
model.layers.14.post_attention_layernorm.weight,0.05248495027626632,C,math
model.layers.23.post_attention_layernorm.weight,0.04379645560038625,C,math
model.layers.25.post_attention_layernorm.weight,0.041311183042125776,C,math
model.layers.2.self_attn.q_proj.weight,0.03916240216130973,C,math
model.layers.13.post_attention_layernorm.weight,0.03883770285392529,C,math
model.layers.24.post_attention_layernorm.weight,0.03840169032628182,C,math
model.layers.2.self_attn.k_proj.weight,0.03556726952228928,C,math
model.layers.0.input_layernorm.weight,0.03223642785451375,C,math
model.layers.15.input_layernorm.weight,0.031574676677337266,C,math
model.layers.26.post_attention_layernorm.weight,0.03128862083394779,C,math
model.layers.12.post_attention_layernorm.weight,0.02746219071741507,C,math
model.layers.1.self_attn.q_proj.weight,0.02578437871125061,C,math
model.layers.27.post_attention_layernorm.weight,0.025194548254148685,C,math
model.layers.13.input_layernorm.weight,0.02358773630567157,C,math
model.layers.30.post_attention_layernorm.weight,0.023090912034604116,C,math
model.layers.28.post_attention_layernorm.weight,0.022768597253161715,C,math
model.layers.11.post_attention_layernorm.weight,0.022054487440982484,C,math
model.layers.1.self_attn.k_proj.weight,0.02114412543051003,C,math
model.layers.14.input_layernorm.weight,0.020253195714758476,C,math
model.layers.0.post_attention_layernorm.weight,0.016324207275829394,C,math
model.layers.12.input_layernorm.weight,0.01490439839562896,C,math
model.layers.11.input_layernorm.weight,0.014854096818908147,C,math
model.layers.29.post_attention_layernorm.weight,0.013704632114240667,C,math
model.layers.16.input_layernorm.weight,0.011729647944775934,C,math
model.layers.18.input_layernorm.weight,0.010716627654346667,C,math
model.layers.10.post_attention_layernorm.weight,0.009764108732724708,C,math
model.layers.1.input_layernorm.weight,0.008927993902034359,C,math
model.layers.24.input_layernorm.weight,0.0072748513362057565,C,math
model.layers.9.input_layernorm.weight,0.007268556530107162,C,math
model.layers.23.input_layernorm.weight,0.007181656488228327,C,math
model.layers.31.post_attention_layernorm.weight,0.0071732072224222065,C,math
model.layers.19.input_layernorm.weight,0.006569445894911041,C,math
model.layers.10.input_layernorm.weight,0.006396378370027378,C,math
model.layers.9.post_attention_layernorm.weight,0.005863545911779511,C,math
model.layers.22.input_layernorm.weight,0.005859779966158385,C,math
model.layers.6.input_layernorm.weight,0.005622979053441668,C,math
model.layers.17.input_layernorm.weight,0.005587669601027301,C,math
model.layers.2.input_layernorm.weight,0.005360345986446191,C,math
model.layers.20.input_layernorm.weight,0.005022559804729099,C,math
model.layers.21.input_layernorm.weight,0.0048153951026961295,C,math
model.norm.weight,0.004566600803315168,C,math
model.layers.35.post_attention_layernorm.weight,0.004532797523324916,C,math
model.layers.8.input_layernorm.weight,0.0044454201090502465,C,math
model.layers.27.input_layernorm.weight,0.004316530451433209,C,math
model.layers.26.input_layernorm.weight,0.004290518801099097,C,math
model.layers.32.post_attention_layernorm.weight,0.004074532885169901,C,math
model.layers.5.input_layernorm.weight,0.003919405464216652,C,math
model.layers.28.input_layernorm.weight,0.0036926367808973737,C,math
model.layers.8.post_attention_layernorm.weight,0.0036063603147340473,C,math
model.layers.25.input_layernorm.weight,0.003592830974412209,C,math
model.layers.7.post_attention_layernorm.weight,0.0034594865476265113,C,math
model.layers.33.post_attention_layernorm.weight,0.003442033477313089,C,math
model.layers.4.input_layernorm.weight,0.0032268730442410742,C,math
model.layers.7.input_layernorm.weight,0.0029589964776732813,C,math
model.layers.34.post_attention_layernorm.weight,0.0025497634392195323,C,math
model.layers.6.post_attention_layernorm.weight,0.00236581767444477,C,math
model.layers.3.input_layernorm.weight,0.0022124029563883596,C,math
model.layers.5.post_attention_layernorm.weight,0.0019944301348004956,C,math
model.layers.30.input_layernorm.weight,0.0017449890108309773,C,math
model.layers.29.input_layernorm.weight,0.001596479482259383,C,math
model.layers.4.post_attention_layernorm.weight,0.0015826144101538375,C,math
model.layers.3.post_attention_layernorm.weight,0.0014596872715628706,C,math
model.layers.32.input_layernorm.weight,0.0011470472013570543,C,math
model.layers.34.input_layernorm.weight,0.0010665815726724759,C,math
model.layers.31.input_layernorm.weight,0.000943302674613733,C,math
model.layers.35.input_layernorm.weight,0.0009172521189668714,C,math
model.layers.2.post_attention_layernorm.weight,0.0006925765601408784,C,math
model.layers.1.post_attention_layernorm.weight,0.0006499825752825927,C,math
model.layers.33.input_layernorm.weight,0.00032209156783835624,C,math
