param_name,fisher_value,dataset
model.layers.6.self_attn.k_proj.weight,0.5347656969097443,math
model.layers.3.input_layernorm.weight,0.5100312280337675,math
model.layers.5.self_attn.k_proj.weight,0.48860633035656065,math
model.layers.22.self_attn.k_proj.weight,0.47187097975984216,math
model.layers.7.self_attn.k_proj.weight,0.47085762466304004,math
model.layers.12.self_attn.k_proj.weight,0.4670901393983513,math
model.layers.9.self_attn.k_proj.weight,0.45407859608531,math
model.layers.8.self_attn.k_proj.weight,0.4332075727870688,math
model.layers.18.self_attn.k_proj.weight,0.4264950546203181,math
model.layers.26.self_attn.k_proj.weight,0.41810963524039835,math
model.layers.19.self_attn.k_proj.weight,0.40380085119977593,math
model.layers.27.self_attn.k_proj.weight,0.39625481446273625,math
model.layers.1.self_attn.k_proj.weight,0.3825611472129822,math
model.layers.16.self_attn.k_proj.weight,0.38203708024229854,math
model.layers.25.self_attn.k_proj.weight,0.3759557973826304,math
model.layers.21.self_attn.k_proj.weight,0.357155914301984,math
model.layers.10.self_attn.k_proj.weight,0.34758209891151637,math
model.layers.17.self_attn.k_proj.weight,0.2973042397061363,math
model.layers.6.input_layernorm.weight,0.2922204706846969,math
model.layers.0.self_attn.k_proj.weight,0.28441222474793904,math
model.layers.20.self_attn.k_proj.weight,0.259452881233301,math
model.layers.24.self_attn.k_proj.weight,0.24001835036324337,math
model.layers.23.self_attn.k_proj.weight,0.22800282895332202,math
model.layers.7.input_layernorm.weight,0.2251806584026781,math
model.layers.1.post_attention_layernorm.weight,0.20585219241911545,math
model.layers.2.input_layernorm.weight,0.18642255406302866,math
model.layers.5.input_layernorm.weight,0.17581306870124536,math
model.layers.0.post_attention_layernorm.weight,0.17122678595478646,math
model.layers.26.post_attention_layernorm.weight,0.1584317464294145,math
model.layers.0.self_attn.q_proj.weight,0.12313973125128541,math
model.layers.2.post_attention_layernorm.weight,0.11145939855487086,math
model.layers.13.post_attention_layernorm.weight,0.10965416535327677,math
model.layers.9.input_layernorm.weight,0.10931760411040159,math
model.layers.10.input_layernorm.weight,0.10807047037087614,math
model.layers.15.input_layernorm.weight,0.09738650660437997,math
model.layers.4.post_attention_layernorm.weight,0.09713556212955154,math
model.layers.3.post_attention_layernorm.weight,0.09372277089278214,math
model.layers.12.post_attention_layernorm.weight,0.090766491019167,math
model.layers.1.input_layernorm.weight,0.09017908624082338,math
model.layers.14.input_layernorm.weight,0.08513465857686242,math
model.layers.5.post_attention_layernorm.weight,0.08493199394433759,math
model.layers.11.post_attention_layernorm.weight,0.08379370489274152,math
model.layers.6.post_attention_layernorm.weight,0.0824234499305021,math
model.layers.14.post_attention_layernorm.weight,0.08003304268640932,math
model.layers.7.post_attention_layernorm.weight,0.07623026997316629,math
model.layers.11.input_layernorm.weight,0.07577395460612024,math
model.layers.10.post_attention_layernorm.weight,0.07372633134946227,math
model.layers.9.post_attention_layernorm.weight,0.07274535221222322,math
model.layers.12.input_layernorm.weight,0.07139168192406942,math
model.layers.8.post_attention_layernorm.weight,0.0685625538462773,math
model.layers.15.post_attention_layernorm.weight,0.0673197093710769,math
model.layers.13.input_layernorm.weight,0.061325976326770615,math
model.layers.8.input_layernorm.weight,0.06053528232223471,math
model.layers.16.input_layernorm.weight,0.058363325872051064,math
model.layers.16.post_attention_layernorm.weight,0.057628697803011164,math
model.layers.17.post_attention_layernorm.weight,0.0515096910239663,math
model.layers.17.input_layernorm.weight,0.049789859709562734,math
model.layers.25.input_layernorm.weight,0.049042430826375494,math
model.layers.18.post_attention_layernorm.weight,0.04647831109468825,math
model.layers.19.post_attention_layernorm.weight,0.042788661099621095,math
model.layers.27.input_layernorm.weight,0.03853058243839769,math
model.layers.20.post_attention_layernorm.weight,0.034566911912406795,math
model.layers.18.input_layernorm.weight,0.03277038529813581,math
model.layers.20.input_layernorm.weight,0.03187431646801997,math
model.layers.19.input_layernorm.weight,0.030427534293266945,math
model.layers.21.post_attention_layernorm.weight,0.029267554229591042,math
model.layers.21.input_layernorm.weight,0.028144545194663806,math
model.layers.22.input_layernorm.weight,0.027370278588932706,math
model.layers.25.post_attention_layernorm.weight,0.024617941395263188,math
model.layers.22.post_attention_layernorm.weight,0.02351840739720501,math
model.layers.23.post_attention_layernorm.weight,0.021738591451139655,math
model.layers.23.input_layernorm.weight,0.021492818912520306,math
model.layers.24.post_attention_layernorm.weight,0.019969636778114364,math
model.norm.weight,0.014931230603906442,math
model.layers.26.input_layernorm.weight,0.013973420611364418,math
model.layers.24.input_layernorm.weight,0.009410308603037265,math
