param_name,fisher_value,zone,dataset
model.layers.7.self_attn.q_proj.weight,1.225774387596175,C,math
model.layers.8.self_attn.q_proj.weight,1.2154271411709487,C,math
model.layers.10.self_attn.q_proj.weight,1.1798701924271882,C,math
model.layers.2.self_attn.q_proj.weight,1.1687620766460896,C,math
model.layers.25.self_attn.o_proj.weight,1.1372153833508492,C,math
model.layers.5.self_attn.q_proj.weight,1.0893734167329967,C,math
model.layers.6.self_attn.q_proj.weight,1.0631682770326734,C,math
model.layers.19.self_attn.q_proj.weight,1.0452733063139021,C,math
model.layers.16.self_attn.q_proj.weight,1.0085982761811465,C,math
model.layers.17.self_attn.q_proj.weight,0.8665557665517554,C,math
model.layers.22.self_attn.q_proj.weight,0.8384815324097872,C,math
model.layers.0.input_layernorm.weight,0.7831010252120905,C,math
model.layers.21.self_attn.q_proj.weight,0.7767646773718297,C,math
model.layers.3.self_attn.k_proj.weight,0.7426612521521747,C,math
model.layers.14.self_attn.k_proj.weight,0.7087475541047752,C,math
model.layers.2.self_attn.k_proj.weight,0.7029408139642328,C,math
model.layers.11.self_attn.k_proj.weight,0.6718781819217838,C,math
model.layers.26.self_attn.q_proj.weight,0.6621799746062607,C,math
model.layers.4.self_attn.k_proj.weight,0.6386290898080915,C,math
model.layers.20.self_attn.q_proj.weight,0.6273875173646957,C,math
model.layers.13.self_attn.k_proj.weight,0.6121827904134989,C,math
model.layers.4.input_layernorm.weight,0.6060255367847276,C,math
model.layers.1.self_attn.q_proj.weight,0.6052941019879654,C,math
model.layers.27.post_attention_layernorm.weight,0.6004155429254752,C,math
model.layers.24.self_attn.q_proj.weight,0.5835064020939171,C,math
model.layers.15.self_attn.k_proj.weight,0.5728311911225319,C,math
model.layers.23.self_attn.q_proj.weight,0.5616996348835528,C,math
model.layers.6.self_attn.k_proj.weight,0.5347656969097443,C,math
model.layers.3.input_layernorm.weight,0.5100312280337675,C,math
model.layers.5.self_attn.k_proj.weight,0.48860633035656065,C,math
model.layers.22.self_attn.k_proj.weight,0.47187097975984216,C,math
model.layers.7.self_attn.k_proj.weight,0.47085762466304004,C,math
model.layers.12.self_attn.k_proj.weight,0.4670901393983513,C,math
model.layers.9.self_attn.k_proj.weight,0.45407859608531,C,math
model.layers.8.self_attn.k_proj.weight,0.4332075727870688,C,math
model.layers.18.self_attn.k_proj.weight,0.4264950546203181,C,math
model.layers.26.self_attn.k_proj.weight,0.41810963524039835,C,math
model.layers.19.self_attn.k_proj.weight,0.40380085119977593,C,math
model.layers.27.self_attn.k_proj.weight,0.39625481446273625,C,math
model.layers.1.self_attn.k_proj.weight,0.3825611472129822,C,math
model.layers.16.self_attn.k_proj.weight,0.38203708024229854,C,math
model.layers.25.self_attn.k_proj.weight,0.3759557973826304,C,math
model.layers.21.self_attn.k_proj.weight,0.357155914301984,C,math
model.layers.10.self_attn.k_proj.weight,0.34758209891151637,C,math
model.layers.17.self_attn.k_proj.weight,0.2973042397061363,C,math
model.layers.6.input_layernorm.weight,0.2922204706846969,C,math
model.layers.0.self_attn.k_proj.weight,0.28441222474793904,C,math
model.layers.20.self_attn.k_proj.weight,0.259452881233301,C,math
model.layers.24.self_attn.k_proj.weight,0.24001835036324337,C,math
model.layers.23.self_attn.k_proj.weight,0.22800282895332202,C,math
model.layers.7.input_layernorm.weight,0.2251806584026781,C,math
model.layers.1.post_attention_layernorm.weight,0.20585219241911545,C,math
model.layers.2.input_layernorm.weight,0.18642255406302866,C,math
model.layers.5.input_layernorm.weight,0.17581306870124536,C,math
model.layers.0.post_attention_layernorm.weight,0.17122678595478646,C,math
model.layers.26.post_attention_layernorm.weight,0.1584317464294145,C,math
model.layers.0.self_attn.q_proj.weight,0.12313973125128541,C,math
model.layers.2.post_attention_layernorm.weight,0.11145939855487086,C,math
model.layers.13.post_attention_layernorm.weight,0.10965416535327677,C,math
model.layers.9.input_layernorm.weight,0.10931760411040159,C,math
model.layers.10.input_layernorm.weight,0.10807047037087614,C,math
model.layers.15.input_layernorm.weight,0.09738650660437997,C,math
model.layers.4.post_attention_layernorm.weight,0.09713556212955154,C,math
model.layers.3.post_attention_layernorm.weight,0.09372277089278214,C,math
model.layers.12.post_attention_layernorm.weight,0.090766491019167,C,math
model.layers.1.input_layernorm.weight,0.09017908624082338,C,math
model.layers.14.input_layernorm.weight,0.08513465857686242,C,math
model.layers.5.post_attention_layernorm.weight,0.08493199394433759,C,math
model.layers.11.post_attention_layernorm.weight,0.08379370489274152,C,math
model.layers.6.post_attention_layernorm.weight,0.0824234499305021,C,math
model.layers.14.post_attention_layernorm.weight,0.08003304268640932,C,math
model.layers.7.post_attention_layernorm.weight,0.07623026997316629,C,math
model.layers.11.input_layernorm.weight,0.07577395460612024,C,math
model.layers.10.post_attention_layernorm.weight,0.07372633134946227,C,math
model.layers.9.post_attention_layernorm.weight,0.07274535221222322,C,math
model.layers.12.input_layernorm.weight,0.07139168192406942,C,math
model.layers.8.post_attention_layernorm.weight,0.0685625538462773,C,math
model.layers.15.post_attention_layernorm.weight,0.0673197093710769,C,math
model.layers.13.input_layernorm.weight,0.061325976326770615,C,math
model.layers.8.input_layernorm.weight,0.06053528232223471,C,math
model.layers.16.input_layernorm.weight,0.058363325872051064,C,math
model.layers.16.post_attention_layernorm.weight,0.057628697803011164,C,math
model.layers.17.post_attention_layernorm.weight,0.0515096910239663,C,math
model.layers.17.input_layernorm.weight,0.049789859709562734,C,math
model.layers.25.input_layernorm.weight,0.049042430826375494,C,math
model.layers.18.post_attention_layernorm.weight,0.04647831109468825,C,math
model.layers.19.post_attention_layernorm.weight,0.042788661099621095,C,math
model.layers.27.input_layernorm.weight,0.03853058243839769,C,math
model.layers.20.post_attention_layernorm.weight,0.034566911912406795,C,math
model.layers.18.input_layernorm.weight,0.03277038529813581,C,math
model.layers.20.input_layernorm.weight,0.03187431646801997,C,math
model.layers.19.input_layernorm.weight,0.030427534293266945,C,math
model.layers.21.post_attention_layernorm.weight,0.029267554229591042,C,math
model.layers.21.input_layernorm.weight,0.028144545194663806,C,math
model.layers.22.input_layernorm.weight,0.027370278588932706,C,math
model.layers.25.post_attention_layernorm.weight,0.024617941395263188,C,math
model.layers.22.post_attention_layernorm.weight,0.02351840739720501,C,math
model.layers.23.post_attention_layernorm.weight,0.021738591451139655,C,math
model.layers.23.input_layernorm.weight,0.021492818912520306,C,math
model.layers.24.post_attention_layernorm.weight,0.019969636778114364,C,math
model.norm.weight,0.014931230603906442,C,math
model.layers.26.input_layernorm.weight,0.013973420611364418,C,math
model.layers.24.input_layernorm.weight,0.009410308603037265,C,math
