param_name,fisher_value,dataset
model.layers.7.mlp.gate_proj.weight,5.425038116984069,math
model.layers.31.mlp.gate_proj.weight,5.415975581854582,math
model.layers.14.self_attn.o_proj.weight,5.369089436717331,math
model.layers.23.self_attn.v_proj.weight,5.242975543253124,math
model.layers.8.mlp.down_proj.weight,5.196025368990377,math
model.layers.27.self_attn.v_proj.weight,4.930180307943374,math
model.layers.31.mlp.down_proj.weight,4.903201850131154,math
model.layers.3.mlp.up_proj.weight,4.901071920059621,math
model.layers.14.self_attn.v_proj.weight,4.8512423718348145,math
model.layers.27.self_attn.o_proj.weight,4.833395406603813,math
model.layers.7.mlp.down_proj.weight,4.793331847991794,math
model.layers.31.mlp.up_proj.weight,4.781231865286827,math
model.layers.2.mlp.gate_proj.weight,4.5067157133016735,math
model.layers.6.mlp.gate_proj.weight,4.4472894130740315,math
model.layers.8.mlp.gate_proj.weight,4.405582578387111,math
model.layers.32.mlp.gate_proj.weight,4.2896455293521285,math
model.layers.21.self_attn.v_proj.weight,4.2707175188697875,math
model.layers.3.mlp.gate_proj.weight,4.263837164035067,math
model.layers.4.mlp.up_proj.weight,4.1678426284343,math
model.layers.12.self_attn.v_proj.weight,3.975887123029679,math
model.layers.5.mlp.gate_proj.weight,3.8089068601839244,math
model.layers.10.self_attn.v_proj.weight,3.6927791100461036,math
model.layers.13.self_attn.v_proj.weight,3.6485011451877654,math
model.layers.23.self_attn.q_proj.weight,3.6298210662789643,math
model.layers.32.mlp.down_proj.weight,3.6053444750141352,math
model.layers.2.mlp.up_proj.weight,3.515319205354899,math
model.layers.12.self_attn.o_proj.weight,3.509885438485071,math
model.layers.32.mlp.up_proj.weight,3.4716015961021185,math
model.layers.33.mlp.down_proj.weight,3.443703412078321,math
model.layers.25.self_attn.o_proj.weight,3.430808868724853,math
model.layers.22.self_attn.v_proj.weight,3.4122470165602863,math
model.layers.11.self_attn.v_proj.weight,3.309811300598085,math
model.layers.0.mlp.down_proj.weight,3.2800184469670057,math
model.layers.33.mlp.up_proj.weight,3.2346349167637527,math
model.layers.23.self_attn.k_proj.weight,3.215354958549142,math
model.layers.33.mlp.gate_proj.weight,3.193836054764688,math
model.layers.20.self_attn.k_proj.weight,3.176015895209275,math
model.layers.26.self_attn.o_proj.weight,3.156805907841772,math
model.layers.34.mlp.up_proj.weight,3.1506641660816967,math
model.layers.24.self_attn.k_proj.weight,3.127008341252804,math
model.layers.34.mlp.gate_proj.weight,3.1137114195153117,math
model.layers.6.mlp.down_proj.weight,3.1093589598312974,math
model.layers.28.self_attn.o_proj.weight,3.10228273505345,math
model.layers.4.mlp.down_proj.weight,3.074452216969803,math
model.layers.18.self_attn.k_proj.weight,2.86249202885665,math
model.layers.9.self_attn.v_proj.weight,2.821260876953602,math
model.layers.11.self_attn.o_proj.weight,2.7438733438029885,math
model.layers.26.self_attn.v_proj.weight,2.5947862714529037,math
model.layers.13.self_attn.o_proj.weight,2.5683906984049827,math
model.layers.4.mlp.gate_proj.weight,2.463122342713177,math
model.layers.27.self_attn.k_proj.weight,2.403976450674236,math
model.layers.28.self_attn.v_proj.weight,2.3867480363696814,math
model.layers.1.self_attn.o_proj.weight,2.3468484168406576,math
model.layers.34.mlp.down_proj.weight,2.285728528047912,math
model.layers.14.self_attn.k_proj.weight,2.2551317799370736,math
model.layers.8.self_attn.v_proj.weight,2.2120507770450786,math
model.layers.15.self_attn.k_proj.weight,2.193501306930557,math
model.layers.5.mlp.down_proj.weight,2.150639809668064,math
model.layers.22.self_attn.k_proj.weight,2.140152237727307,math
model.layers.26.self_attn.k_proj.weight,2.059724874678068,math
model.layers.20.self_attn.q_proj.weight,2.0339409887674265,math
model.layers.25.self_attn.k_proj.weight,2.027562956092879,math
model.layers.22.self_attn.q_proj.weight,2.0226200746838003,math
model.layers.18.self_attn.q_proj.weight,2.0174428641912527,math
model.layers.9.self_attn.o_proj.weight,1.929618698079139,math
model.layers.7.self_attn.v_proj.weight,1.9263791813282296,math
model.layers.28.self_attn.k_proj.weight,1.9257962761912495,math
model.layers.6.self_attn.v_proj.weight,1.9137520322110504,math
model.layers.13.self_attn.k_proj.weight,1.8979672053828835,math
model.layers.13.self_attn.q_proj.weight,1.817548316612374,math
model.layers.10.self_attn.o_proj.weight,1.787172049516812,math
model.layers.16.self_attn.q_proj.weight,1.7684775793459266,math
model.layers.4.self_attn.v_proj.weight,1.722931950353086,math
model.layers.17.self_attn.k_proj.weight,1.6952968643745407,math
model.layers.21.self_attn.q_proj.weight,1.6400968066882342,math
model.layers.16.self_attn.k_proj.weight,1.6311004830058664,math
model.layers.28.self_attn.q_proj.weight,1.5945343809435144,math
model.layers.31.self_attn.o_proj.weight,1.5832049201708287,math
model.layers.15.self_attn.q_proj.weight,1.5469497194280848,math
model.layers.11.self_attn.k_proj.weight,1.535390570294112,math
model.layers.27.self_attn.q_proj.weight,1.5263239541091025,math
model.layers.14.self_attn.q_proj.weight,1.5082599484594539,math
model.layers.19.self_attn.k_proj.weight,1.5008806453552097,math
model.layers.24.self_attn.q_proj.weight,1.4307404489954934,math
model.layers.17.self_attn.q_proj.weight,1.4291614917456172,math
model.layers.5.self_attn.v_proj.weight,1.4083221034379676,math
model.layers.19.self_attn.q_proj.weight,1.350999930407852,math
model.layers.6.self_attn.o_proj.weight,1.3179021269315854,math
model.layers.2.self_attn.v_proj.weight,1.2975281937979162,math
model.layers.8.self_attn.o_proj.weight,1.2927628290490247,math
model.layers.12.self_attn.k_proj.weight,1.292035739053972,math
model.layers.1.self_attn.v_proj.weight,1.2593120550736785,math
model.layers.25.self_attn.q_proj.weight,1.2546012335224077,math
model.layers.29.self_attn.o_proj.weight,1.2502559875138104,math
model.layers.29.self_attn.v_proj.weight,1.2074471064843237,math
model.layers.30.self_attn.v_proj.weight,1.2065216865157709,math
model.layers.10.self_attn.k_proj.weight,1.1686979313963093,math
model.layers.26.self_attn.q_proj.weight,1.1374723868211731,math
model.layers.30.self_attn.k_proj.weight,1.1052759317681193,math
model.layers.11.self_attn.q_proj.weight,1.0591982310288586,math
model.layers.12.self_attn.q_proj.weight,1.048414277844131,math
model.layers.21.self_attn.k_proj.weight,1.0392679396318272,math
model.layers.3.self_attn.v_proj.weight,1.0124325399519876,math
model.layers.29.self_attn.k_proj.weight,0.9992368041421287,math
model.layers.0.mlp.up_proj.weight,0.9696008749306202,math
model.layers.4.self_attn.o_proj.weight,0.9613118499401025,math
model.layers.7.self_attn.o_proj.weight,0.9419904808164574,math
model.layers.30.self_attn.o_proj.weight,0.9318673749221489,math
model.layers.32.self_attn.o_proj.weight,0.921775360533502,math
model.layers.2.self_attn.o_proj.weight,0.9134243180742487,math
model.layers.9.self_attn.k_proj.weight,0.8539731640485115,math
model.layers.10.self_attn.q_proj.weight,0.8416764186113141,math
model.layers.3.self_attn.o_proj.weight,0.7970387633540668,math
model.layers.33.self_attn.o_proj.weight,0.7783784372149967,math
model.layers.32.self_attn.v_proj.weight,0.7634448535973206,math
model.layers.31.self_attn.v_proj.weight,0.7545206970535219,math
model.layers.29.self_attn.q_proj.weight,0.7171235555433668,math
model.layers.32.self_attn.k_proj.weight,0.7148417722200975,math
model.layers.35.self_attn.k_proj.weight,0.6845986828848254,math
model.layers.34.self_attn.o_proj.weight,0.6641725503723137,math
model.layers.0.mlp.gate_proj.weight,0.6528908484615386,math
model.layers.5.self_attn.k_proj.weight,0.644194547960069,math
model.layers.34.self_attn.k_proj.weight,0.614519270719029,math
model.layers.8.self_attn.k_proj.weight,0.6085596528137103,math
model.layers.5.self_attn.o_proj.weight,0.5852663789701182,math
model.layers.1.mlp.down_proj.weight,0.5703541551338276,math
model.layers.30.self_attn.q_proj.weight,0.5531098587089218,math
model.layers.9.self_attn.q_proj.weight,0.5526487113675103,math
model.layers.6.self_attn.k_proj.weight,0.540259734436404,math
model.layers.31.self_attn.k_proj.weight,0.5257682807277888,math
model.layers.35.self_attn.o_proj.weight,0.4934149745386094,math
model.layers.32.self_attn.q_proj.weight,0.4521746024256572,math
model.layers.8.self_attn.q_proj.weight,0.41738602705299854,math
model.layers.34.self_attn.v_proj.weight,0.40629404442734085,math
model.layers.35.self_attn.q_proj.weight,0.4024556125077652,math
model.layers.31.self_attn.q_proj.weight,0.4003804899111856,math
model.layers.34.self_attn.q_proj.weight,0.3916981942311395,math
model.layers.7.self_attn.k_proj.weight,0.38204600202152506,math
model.layers.5.self_attn.q_proj.weight,0.3742599161196267,math
model.layers.6.self_attn.q_proj.weight,0.345439596218057,math
model.layers.33.self_attn.k_proj.weight,0.33083348922082223,math
model.layers.7.self_attn.q_proj.weight,0.30615203620982356,math
model.layers.4.self_attn.k_proj.weight,0.30055500751768705,math
model.layers.35.self_attn.v_proj.weight,0.27922048163600266,math
model.layers.33.self_attn.v_proj.weight,0.21216571921104332,math
model.layers.3.self_attn.k_proj.weight,0.20809037350772996,math
model.layers.3.self_attn.q_proj.weight,0.2070920032711001,math
model.layers.0.self_attn.k_proj.weight,0.19800549330830108,math
model.layers.33.self_attn.q_proj.weight,0.19677045480057131,math
model.layers.4.self_attn.q_proj.weight,0.19081533034477616,math
model.layers.0.self_attn.q_proj.weight,0.14701967609289568,math
model.layers.20.post_attention_layernorm.weight,0.06878562183919712,math
model.layers.15.post_attention_layernorm.weight,0.06649586790445028,math
model.layers.17.post_attention_layernorm.weight,0.064691884421336,math
model.layers.16.post_attention_layernorm.weight,0.06042337994949776,math
model.layers.18.post_attention_layernorm.weight,0.0595209502716898,math
model.layers.19.post_attention_layernorm.weight,0.058606967722880654,math
model.layers.21.post_attention_layernorm.weight,0.058465878955757944,math
model.layers.22.post_attention_layernorm.weight,0.05618249769395334,math
model.layers.14.post_attention_layernorm.weight,0.05248495027626632,math
model.layers.23.post_attention_layernorm.weight,0.04379645560038625,math
model.layers.25.post_attention_layernorm.weight,0.041311183042125776,math
model.layers.2.self_attn.q_proj.weight,0.03916240216130973,math
model.layers.13.post_attention_layernorm.weight,0.03883770285392529,math
model.layers.24.post_attention_layernorm.weight,0.03840169032628182,math
model.layers.2.self_attn.k_proj.weight,0.03556726952228928,math
model.layers.0.input_layernorm.weight,0.03223642785451375,math
model.layers.15.input_layernorm.weight,0.031574676677337266,math
model.layers.26.post_attention_layernorm.weight,0.03128862083394779,math
model.layers.12.post_attention_layernorm.weight,0.02746219071741507,math
model.layers.1.self_attn.q_proj.weight,0.02578437871125061,math
model.layers.27.post_attention_layernorm.weight,0.025194548254148685,math
model.layers.13.input_layernorm.weight,0.02358773630567157,math
model.layers.30.post_attention_layernorm.weight,0.023090912034604116,math
model.layers.28.post_attention_layernorm.weight,0.022768597253161715,math
model.layers.11.post_attention_layernorm.weight,0.022054487440982484,math
model.layers.1.self_attn.k_proj.weight,0.02114412543051003,math
model.layers.14.input_layernorm.weight,0.020253195714758476,math
model.layers.0.post_attention_layernorm.weight,0.016324207275829394,math
model.layers.12.input_layernorm.weight,0.01490439839562896,math
model.layers.11.input_layernorm.weight,0.014854096818908147,math
model.layers.29.post_attention_layernorm.weight,0.013704632114240667,math
model.layers.16.input_layernorm.weight,0.011729647944775934,math
model.layers.18.input_layernorm.weight,0.010716627654346667,math
model.layers.10.post_attention_layernorm.weight,0.009764108732724708,math
model.layers.1.input_layernorm.weight,0.008927993902034359,math
model.layers.24.input_layernorm.weight,0.0072748513362057565,math
model.layers.9.input_layernorm.weight,0.007268556530107162,math
model.layers.23.input_layernorm.weight,0.007181656488228327,math
model.layers.31.post_attention_layernorm.weight,0.0071732072224222065,math
model.layers.19.input_layernorm.weight,0.006569445894911041,math
model.layers.10.input_layernorm.weight,0.006396378370027378,math
model.layers.9.post_attention_layernorm.weight,0.005863545911779511,math
model.layers.22.input_layernorm.weight,0.005859779966158385,math
model.layers.6.input_layernorm.weight,0.005622979053441668,math
model.layers.17.input_layernorm.weight,0.005587669601027301,math
model.layers.2.input_layernorm.weight,0.005360345986446191,math
model.layers.20.input_layernorm.weight,0.005022559804729099,math
model.layers.21.input_layernorm.weight,0.0048153951026961295,math
model.norm.weight,0.004566600803315168,math
model.layers.35.post_attention_layernorm.weight,0.004532797523324916,math
model.layers.8.input_layernorm.weight,0.0044454201090502465,math
model.layers.27.input_layernorm.weight,0.004316530451433209,math
model.layers.26.input_layernorm.weight,0.004290518801099097,math
model.layers.32.post_attention_layernorm.weight,0.004074532885169901,math
model.layers.5.input_layernorm.weight,0.003919405464216652,math
model.layers.28.input_layernorm.weight,0.0036926367808973737,math
model.layers.8.post_attention_layernorm.weight,0.0036063603147340473,math
model.layers.25.input_layernorm.weight,0.003592830974412209,math
model.layers.7.post_attention_layernorm.weight,0.0034594865476265113,math
model.layers.33.post_attention_layernorm.weight,0.003442033477313089,math
model.layers.4.input_layernorm.weight,0.0032268730442410742,math
model.layers.7.input_layernorm.weight,0.0029589964776732813,math
model.layers.34.post_attention_layernorm.weight,0.0025497634392195323,math
model.layers.6.post_attention_layernorm.weight,0.00236581767444477,math
model.layers.3.input_layernorm.weight,0.0022124029563883596,math
model.layers.5.post_attention_layernorm.weight,0.0019944301348004956,math
model.layers.30.input_layernorm.weight,0.0017449890108309773,math
model.layers.29.input_layernorm.weight,0.001596479482259383,math
model.layers.4.post_attention_layernorm.weight,0.0015826144101538375,math
model.layers.3.post_attention_layernorm.weight,0.0014596872715628706,math
model.layers.32.input_layernorm.weight,0.0011470472013570543,math
model.layers.34.input_layernorm.weight,0.0010665815726724759,math
model.layers.31.input_layernorm.weight,0.000943302674613733,math
model.layers.35.input_layernorm.weight,0.0009172521189668714,math
model.layers.2.post_attention_layernorm.weight,0.0006925765601408784,math
model.layers.1.post_attention_layernorm.weight,0.0006499825752825927,math
model.layers.33.input_layernorm.weight,0.00032209156783835624,math
